Species,Feret
P.obovata,88.46
P.obovata,88.65
P.obovata,88.97
P.obovata,89.61
P.obovata,90.63
P.obovata,90.66
P.obovata,90.92
P.obovata,91.69
P.obovata,92.04
P.obovata,92.07
P.obovata,92.28
P.obovata,93.29
P.obovata,93.32
P.obovata,95.29
P.obovata,98.1
P.obovata,100.08
P.obovata,100.84
P.obovata,102.07
P.obovata,104.63
P.obovata,105.32
P.obovata,105.75
P.obovata,107.63
P.obovata,109.44
P.obovata,110.33
P.obovata,161.03
P.obovata,19.016
P.obovata,19.121
P.obovata,19.121
P.obovata,19.121
P.obovata,19.146
P.obovata,19.146
P.obovata,19.186
P.obovata,19.186
P.obovata,19.186
P.obovata,19.218
P.obovata,19.283
P.obovata,19.379
P.obovata,19.379
P.obovata,19.411
P.obovata,19.434
P.obovata,19.434
P.obovata,19.474
P.obovata,19.474
P.obovata,19.546
P.obovata,19.546
P.obovata,19.601
P.obovata,19.664
P.obovata,19.672
P.obovata,19.672
P.obovata,19.688
P.obovata,19.719
P.obovata,19.735
P.obovata,19.735
P.obovata,19.758
P.obovata,19.758
P.obovata,19.86
P.obovata,19.922
P.obovata,20.062
P.obovata,20.254
P.obovata,20.375
P.obovata,20.406
P.obovata,20.459
P.obovata,20.519
P.obovata,20.519
P.obovata,20.519
P.obovata,20.527
P.obovata,20.527
P.obovata,20.587
P.obovata,20.655
P.obovata,20.655
P.obovata,20.677
P.obovata,20.707
P.obovata,20.774
P.obovata,20.774
P.obovata,20.856
P.obovata,20.856
P.obovata,20.908
P.obovata,20.915
P.obovata,20.945
P.obovata,20.974
P.obovata,21.033
P.obovata,21.033
P.obovata,21.063
P.obovata,21.187
P.obovata,21.209
P.obovata,21.26
P.obovata,21.297
P.obovata,21.326
P.obovata,21.405
P.obovata,21.413
P.obovata,21.478
P.obovata,21.492
P.obovata,21.607
P.obovata,21.643
P.obovata,21.643
P.obovata,21.65
P.obovata,21.671
P.obovata,21.671
P.obovata,21.7
P.obovata,21.728
P.obovata,21.764
P.obovata,21.821
P.obovata,21.863
P.obovata,21.927
P.obovata,21.927
P.obovata,22.012
P.obovata,22.047
P.obovata,22.152
P.obovata,22.159
P.obovata,22.159
P.obovata,22.173
P.obovata,22.173
P.obovata,22.235
P.obovata,22.256
P.obovata,22.27
P.obovata,22.27
P.obovata,22.319
P.obovata,22.347
P.obovata,22.429
P.obovata,22.457
P.obovata,22.512
P.obovata,22.512
P.obovata,22.533
P.obovata,22.595
P.obovata,22.595
P.obovata,22.649
P.obovata,22.656
P.obovata,22.656
P.obovata,22.711
P.obovata,22.874
P.obovata,22.874
P.obovata,22.874
P.obovata,22.921
P.obovata,22.941
P.obovata,23.002
P.obovata,23.083
P.obovata,23.143
P.obovata,23.143
P.obovata,23.156
P.obovata,23.236
P.obovata,23.243
P.obovata,23.243
P.obovata,23.243
P.obovata,23.296
P.obovata,23.481
P.obovata,23.534
P.obovata,23.639
P.obovata,23.639
P.obovata,23.77
P.obovata,23.77
P.obovata,23.9
P.obovata,23.9
P.obovata,23.932
P.obovata,23.951
P.obovata,24.08
P.obovata,24.087
P.obovata,24.106
P.obovata,24.24
P.obovata,24.26
P.obovata,24.291
P.obovata,24.304
P.obovata,24.336
P.obovata,24.336
P.obovata,24.387
P.obovata,24.406
P.obovata,24.406
P.obovata,24.431
P.obovata,24.507
P.obovata,24.539
P.obovata,24.564
P.obovata,24.564
P.obovata,24.595
P.obovata,24.708
P.obovata,24.708
P.obovata,24.815
P.obovata,24.84
P.obovata,24.84
P.obovata,24.846
P.obovata,24.883
P.obovata,24.883
P.obovata,24.883
P.obovata,24.914
P.obovata,24.939
P.obovata,25.007
P.obovata,25.007
P.obovata,25.038
P.obovata,25.162
P.obovata,25.192
P.obovata,25.235
P.obovata,25.382
P.obovata,25.4
P.obovata,25.528
P.obovata,25.534
P.obovata,25.534
P.obovata,25.649
P.obovata,25.776
P.obovata,25.889
P.obovata,25.955
P.obovata,25.955
P.obovata,25.967
P.obovata,26.193
P.obovata,26.193
P.obovata,26.246
P.obovata,26.263
P.obovata,26.299
P.obovata,26.299
P.obovata,26.316
P.obovata,26.316
P.obovata,26.363
P.obovata,26.387
P.obovata,26.393
P.obovata,26.393
P.obovata,26.451
P.obovata,26.451
P.obovata,26.451
P.obovata,26.504
P.obovata,26.574
P.obovata,26.644
P.obovata,26.644
P.obovata,26.667
P.obovata,26.713
P.obovata,26.719
P.obovata,26.754
P.obovata,26.754
P.obovata,26.765
P.obovata,26.765
P.obovata,26.8
P.obovata,26.858
P.obovata,26.915
P.obovata,26.921
P.obovata,26.921
P.obovata,26.938
P.obovata,26.99
P.obovata,26.99
P.obovata,27.013
P.obovata,27.173
P.obovata,27.287
P.obovata,27.287
P.obovata,27.315
P.obovata,27.315
P.obovata,27.315
P.obovata,27.372
P.obovata,27.4
P.obovata,27.49
P.obovata,27.529
P.obovata,27.631
P.obovata,27.675
P.obovata,27.87
P.obovata,27.942
P.obovata,27.942
P.obovata,27.959
P.obovata,27.959
P.obovata,28.003
P.obovata,28.07
P.obovata,28.086
P.obovata,28.092
P.obovata,28.152
P.obovata,28.207
P.obovata,28.426
P.obovata,28.61
P.obovata,28.61
P.obovata,28.718
P.obovata,28.815
P.obovata,28.858
P.obovata,28.933
P.obovata,28.933
P.obovata,29.019
P.obovata,29.019
P.obovata,29.019
P.obovata,29.029
P.obovata,29.045
P.obovata,29.284
P.obovata,29.363
P.obovata,29.384
P.obovata,29.448
P.obovata,29.495
P.obovata,29.495
P.obovata,29.621
P.obovata,29.621
P.obovata,29.662
P.obovata,29.678
P.obovata,29.787
P.obovata,29.787
P.obovata,29.824
P.obovata,29.886
P.obovata,29.963
P.obovata,29.963
P.obovata,30.092
P.obovata,30.113
P.obovata,30.118
P.obovata,30.118
P.obovata,30.236
P.obovata,30.272
P.obovata,30.272
P.obovata,30.44
P.obovata,30.481
P.obovata,30.481
P.obovata,30.501
P.obovata,30.643
P.obovata,30.648
P.obovata,30.648
P.obovata,30.663
P.obovata,30.724
P.obovata,30.729
P.obovata,30.729
P.obovata,30.779
P.obovata,30.779
P.obovata,30.919
P.obovata,30.939
P.obovata,30.999
P.obovata,31.009
P.obovata,31.049
P.obovata,31.049
P.obovata,31.049
P.obovata,31.129
P.obovata,31.203
P.obovata,31.208
P.obovata,31.208
P.obovata,31.416
P.obovata,31.475
P.obovata,31.671
P.obovata,31.681
P.obovata,31.72
P.obovata,31.793
P.obovata,31.852
P.obovata,31.929
P.obovata,31.968
P.obovata,31.968
P.obovata,32.2
P.obovata,32.3
P.obovata,32.348
P.obovata,32.377
P.obovata,32.377
P.obovata,32.41
P.obovata,32.444
P.obovata,32.658
P.obovata,32.734
P.obovata,32.748
P.obovata,32.748
P.obovata,32.757
P.obovata,32.757
P.obovata,32.847
P.obovata,32.847
P.obovata,32.941
P.obovata,32.941
P.obovata,32.946
P.obovata,32.955
P.obovata,32.997
P.obovata,33.054
P.obovata,33.072
P.obovata,33.086
P.obovata,33.17
P.obovata,33.198
P.obovata,33.198
P.obovata,33.389
P.obovata,33.459
P.obovata,33.477
P.obovata,33.611
P.obovata,33.74
P.obovata,33.758
P.obovata,33.799
P.obovata,33.996
P.obovata,34.046
P.obovata,34.281
P.obovata,34.412
P.obovata,34.412
P.obovata,34.412
P.obovata,34.488
P.obovata,34.515
P.obovata,34.551
P.obovata,34.623
P.obovata,34.699
P.obovata,34.703
P.obovata,34.703
P.obovata,34.716
P.obovata,34.765
P.obovata,34.925
P.obovata,35.018
P.obovata,35.089
P.obovata,35.089
P.obovata,35.089
P.obovata,35.137
P.obovata,35.335
P.obovata,35.366
P.obovata,35.388
P.obovata,35.41
P.obovata,35.444
P.obovata,35.492
P.obovata,35.506
P.obovata,35.597
P.obovata,35.68
P.obovata,35.688
P.obovata,35.805
P.obovata,35.805
P.obovata,35.835
P.obovata,35.896
P.obovata,35.96
P.obovata,36.081
P.obovata,36.166
P.obovata,36.166
P.obovata,36.205
P.obovata,36.273
P.obovata,36.286
P.obovata,36.32
P.obovata,36.32
P.obovata,36.333
P.obovata,36.609
P.obovata,36.613
P.obovata,36.706
P.obovata,36.706
P.obovata,36.744
P.obovata,36.857
P.obovata,36.895
P.obovata,36.95
P.obovata,36.992
P.obovata,37.017
P.obovata,37.063
P.obovata,37.063
P.obovata,37.129
P.obovata,37.192
P.obovata,37.325
P.obovata,37.346
P.obovata,37.379
P.obovata,37.383
P.obovata,37.383
P.obovata,37.408
P.obovata,37.478
P.obovata,37.482
P.obovata,37.482
P.obovata,37.581
P.obovata,37.626
P.obovata,37.787
P.obovata,38.084
P.obovata,38.166
P.obovata,38.17
P.obovata,38.263
P.obovata,38.263
P.obovata,38.36
P.obovata,38.372
P.obovata,38.461
P.obovata,38.537
P.obovata,38.537
P.obovata,38.581
P.obovata,38.589
P.obovata,38.825
P.obovata,38.825
P.obovata,38.857
P.obovata,39.47
P.obovata,39.599
P.obovata,39.614
P.obovata,39.696
P.obovata,39.755
P.obovata,39.79
P.obovata,39.821
P.obovata,39.821
P.obovata,39.844
P.pinnata,49.62
P.pinnata,53.5
P.pinnata,53.83
P.pinnata,54.25
P.pinnata,54.8
P.pinnata,56.42
P.pinnata,56.55
P.pinnata,58.06
P.pinnata,59.02
P.pinnata,59.02
P.pinnata,62.06
P.pinnata,63.16
P.pinnata,63.83
P.pinnata,66.67
P.pinnata,66.75
P.pinnata,67.77
P.pinnata,67.9
P.pinnata,68.34
P.pinnata,69.32
P.pinnata,71.94
P.pinnata,73.69
P.pinnata,77.16
P.pinnata,77.27
P.pinnata,77.41
P.pinnata,78.43
P.pinnata,78.7
P.pinnata,80.74
P.pinnata,80.85
P.pinnata,82.79
P.pinnata,86.65
P.pinnata,86.91
P.pinnata,89.3
P.pinnata,89.85
P.pinnata,94
P.pinnata,94.15
P.pinnata,98.78
P.pinnata,98.93
P.pinnata,103.99
P.pinnata,107.16
P.pinnata,107.65
P.pinnata,111.28
P.pinnata,114.29
P.pinnata,115.7
P.pinnata,115.95
P.pinnata,115.95
P.pinnata,116.37
P.pinnata,117.35
P.pinnata,118.89
P.pinnata,119.55
P.pinnata,122.54
P.pinnata,125.43
P.pinnata,126.37
P.pinnata,126.44
P.pinnata,130.9
P.pinnata,131.05
P.pinnata,134.56
P.pinnata,136.4
P.pinnata,136.69
P.pinnata,138.25
P.pinnata,138.95
P.pinnata,140.76
P.pinnata,143.26
P.pinnata,145.33
P.pinnata,147.97
P.pinnata,148.06
P.pinnata,148.54
P.pinnata,162.4
P.pinnata,164.78
P.pinnata,191.58
P.pinnata,197.57
P.pinnata,75.186
P.pseudota,32.13
P.pseudota,32.31
P.pseudota,32.33
P.pseudota,32.33
P.pseudota,32.54
P.pseudota,32.61
P.pseudota,32.83
P.pseudota,33.51
P.pseudota,34.68
P.pseudota,34.68
P.pseudota,35.27
P.pseudota,35.47
P.pseudota,35.53
P.pseudota,35.93
P.pseudota,36.05
P.pseudota,36.05
P.pseudota,36.62
P.pseudota,36.75
P.pseudota,38.77
P.pseudota,38.77
P.pseudota,39.06
P.pseudota,39.94
P.pseudota,40.86
P.pseudota,45.62
P.pseudota,49.51
P.pseudota,50.16
P.pseudota,50.62
P.pseudota,51.7
P.pseudota,51.79
P.pseudota,52.02
P.pseudota,53.94
P.pseudota,55.12
P.pseudota,56.82
P.pseudota,57.51
P.pseudota,57.7
P.pseudota,58.42
P.pseudota,59.05
P.pseudota,60.21
P.pseudota,60.83
P.pseudota,61.62
P.pseudota,66.25
P.pseudota,69.12
P.pseudota,71.86
P.pseudota,72.77
P.pseudota,72.99
P.pseudota,73.24
P.pseudota,74.15
P.pseudota,75.54
P.pseudota,75.64
P.pseudota,76
P.pseudota,76.28
P.pseudota,76.28
P.pseudota,77.72
P.pseudota,78.75
P.pseudota,78.94
P.pseudota,79.31
P.pseudota,80.62
P.pseudota,80.84
P.pseudota,81.07
P.pseudota,83.51
P.pseudota,83.51
P.pseudota,83.98
P.pseudota,84.56
P.pseudota,84.86
P.pseudota,84.86
P.pseudota,85.85
P.pseudota,86.05
P.pseudota,89.99
P.pseudota,91.44
P.pseudota,92.57
P.pseudota,93.37
P.pseudota,93.47
P.pseudota,94.33
P.pseudota,94.48
P.pseudota,94.65
P.pseudota,94.87
P.pseudota,95.48
P.pseudota,96.65
P.pseudota,97.37
P.pseudota,98.85
P.pseudota,99.18
P.pseudota,99.21
P.pseudota,99.7
P.pseudota,100.41
P.pseudota,100.78
P.pseudota,101.68
P.pseudota,101.99
P.pseudota,102.17
P.pseudota,102.6
P.pseudota,102.91
P.pseudota,103.76
P.pseudota,104.65
P.pseudota,104.66
P.pseudota,105.1
P.pseudota,105.1
P.pseudota,105.38
P.pseudota,105.46
P.pseudota,105.57
P.pseudota,105.72
P.pseudota,105.84
P.pseudota,105.9
P.pseudota,105.92
P.pseudota,106.16
P.pseudota,106.79
P.pseudota,106.97
P.pseudota,107.14
P.pseudota,107.61
P.pseudota,107.72
P.pseudota,107.87
P.pseudota,108.25
P.pseudota,108.63
P.pseudota,108.89
P.pseudota,109.38
P.pseudota,109.75
P.pseudota,110.71
P.pseudota,111.1
P.pseudota,111.36
P.pseudota,111.66
P.pseudota,112.61
P.pseudota,112.9
P.pseudota,113.55
P.pseudota,113.57
P.pseudota,113.98
P.pseudota,114.18
P.pseudota,114.71
P.pseudota,115.73
P.pseudota,115.8
P.pseudota,115.93
P.pseudota,116.13
P.pseudota,116.45
P.pseudota,116.86
P.pseudota,117.34
P.pseudota,117.57
P.pseudota,117.73
P.pseudota,117.78
P.pseudota,118.36
P.pseudota,118.96
P.pseudota,118.98
P.pseudota,118.98
P.pseudota,120.31
P.pseudota,120.61
P.pseudota,120.83
P.pseudota,121.06
P.pseudota,121.37
P.pseudota,121.68
P.pseudota,121.99
P.pseudota,122.57
P.pseudota,124.14
P.pseudota,124.6
P.pseudota,124.75
P.pseudota,124.75
P.pseudota,124.78
P.pseudota,124.78
P.pseudota,124.86
P.pseudota,124.98
P.pseudota,125.12
P.pseudota,125.25
P.pseudota,125.61
P.pseudota,125.62
P.pseudota,126.17
P.pseudota,126.3
P.pseudota,126.57
P.pseudota,126.57
P.pseudota,127.77
P.pseudota,127.86
P.pseudota,129.05
P.pseudota,129.05
P.pseudota,129.32
P.pseudota,129.35
P.pseudota,129.48
P.pseudota,129.64
P.pseudota,129.92
P.pseudota,130.42
P.pseudota,130.76
P.pseudota,130.78
P.pseudota,131.02
P.pseudota,131.06
P.pseudota,131.11
P.pseudota,133.3
P.pseudota,133.35
P.pseudota,133.4
P.pseudota,134.06
P.pseudota,134.13
P.pseudota,134.73
P.pseudota,135.5
P.pseudota,135.55
P.pseudota,135.55
P.pseudota,135.64
P.pseudota,136.21
P.pseudota,136.37
P.pseudota,136.38
P.pseudota,137.44
P.pseudota,137.65
P.pseudota,137.7
P.pseudota,138.36
P.pseudota,138.51
P.pseudota,138.59
P.pseudota,138.71
P.pseudota,139.39
P.pseudota,140.59
P.pseudota,141.43
P.pseudota,141.87
P.pseudota,142
P.pseudota,142.02
P.pseudota,142.41
P.pseudota,142.61
P.pseudota,143.1
P.pseudota,144.07
P.pseudota,144.15
P.pseudota,144.15
P.pseudota,144.49
P.pseudota,144.53
P.pseudota,144.83
P.pseudota,146.25
P.pseudota,147.24
P.pseudota,147.81
P.pseudota,149.02
P.pseudota,149.47
P.pseudota,150.48
P.pseudota,150.6
P.pseudota,152.82
P.pseudota,153.29
P.pseudota,153.31
P.pseudota,153.35
P.pseudota,153.88
P.pseudota,154.09
P.pseudota,155.63
P.pseudota,155.66
P.pseudota,156.04
P.pseudota,156.37
P.pseudota,156.45
P.pseudota,156.78
P.pseudota,156.81
P.pseudota,157
P.pseudota,157
P.pseudota,158.57
P.pseudota,158.57
P.pseudota,160.31
P.pseudota,160.44
P.pseudota,161.08
P.pseudota,161.3
P.pseudota,161.65
P.pseudota,161.91
P.pseudota,163.04
P.pseudota,163.75
P.pseudota,164.56
P.pseudota,164.68
P.pseudota,165.65
P.pseudota,165.72
P.pseudota,167.8
P.pseudota,171.88
P.pseudota,176.45
P.rubiginosa,75.01
P.rubiginosa,78.38
P.rubiginosa,78.68
P.rubiginosa,82.08
P.rubiginosa,83.55
P.rubiginosa,84.2
P.rubiginosa,84.34
P.rubiginosa,91.13
P.rubiginosa,91.87
P.rubiginosa,94.63
P.rubiginosa,95.6
P.rubiginosa,95.66
P.rubiginosa,98.41
P.rubiginosa,106.25
P.rubiginosa,111.05
P.rubiginosa,112.13
P.rubiginosa,116.1
P.rubiginosa,120.89
P.rubiginosa,125
P.rubiginosa,134.19
P.rubiginosa,134.3
P.rubiginosa,137.86
P.rubiginosa,151.95
P.rubiginosa,153.27
P.rubiginosa,154.5
P.rubiginosa,154.72
P.rubiginosa,158.61
P.rubiginosa,158.99
P.rubiginosa,167.28
P.rubiginosa,173.73
P.rubiginosa,176.94
P.rubiginosa,177.08
P.rubiginosa,181.69
P.rubiginosa,187.18
P.rubiginosa,188.51
P.rubiginosa,189.65
P.rubiginosa,197.51
P.rubiginosa,200.37
P.rubiginosa,210.96
P.rubiginosa,211.14
P.rubiginosa,212.04
P.rubiginosa,215.26
P.rubiginosa,215.88
P.rubiginosa,222.45
P.rubiginosa,231.38
P.rubiginosa,257.37
P.rugosa,44.78
P.rugosa,44.92
P.rugosa,45.72
P.rugosa,46.51
P.rugosa,46.75
P.rugosa,46.81
P.rugosa,47.86
P.rugosa,48.04
P.rugosa,49.03
P.rugosa,49.5
P.rugosa,49.53
P.rugosa,49.67
P.rugosa,49.71
P.rugosa,50.59
P.rugosa,51.51
P.rugosa,51.51
P.rugosa,51.86
P.rugosa,51.99
P.rugosa,52.68
P.rugosa,53.75
P.rugosa,54.96
P.rugosa,54.96
P.rugosa,55.09
P.rugosa,55.37
P.rugosa,55.9
P.rugosa,56.23
P.rugosa,56.26
P.rugosa,56.58
P.rugosa,56.82
P.rugosa,57.34
P.rugosa,57.34
P.rugosa,57.63
P.rugosa,57.85
P.rugosa,59.17
P.rugosa,60.01
P.rugosa,60.01
P.rugosa,60.57
P.rugosa,60.61
P.rugosa,62.01
P.rugosa,62.09
P.rugosa,63.06
P.rugosa,64.06
P.rugosa,64.11
P.rugosa,65.37
P.rugosa,66.15
P.rugosa,66.23
P.rugosa,66.44
P.rugosa,66.67
P.rugosa,66.7
P.rugosa,66.84
P.rugosa,66.87
P.rugosa,68.18
P.rugosa,68.18
P.rugosa,68.35
P.rugosa,68.85
P.rugosa,69.63
P.rugosa,69.63
P.rugosa,70.05
P.rugosa,70.5
P.rugosa,74.24
P.rugosa,75.53
P.rugosa,77.16
P.rugosa,79.25
P.rugosa,79.51
P.rugosa,79.82
P.rugosa,80.36
P.rugosa,80.81
P.rugosa,81.09
P.rugosa,81.51
P.rugosa,81.95
P.rugosa,82.2
P.rugosa,83.49
P.rugosa,84.38
P.rugosa,87.31
P.rugosa,87.54
P.rugosa,87.7
P.rugosa,87.8
P.rugosa,87.96
P.rugosa,89.67
P.rugosa,90.07
P.rugosa,92.46
P.rugosa,92.46
P.rugosa,92.46
P.rugosa,92.78
P.rugosa,92.85
P.rugosa,93.34
P.rugosa,93.34
P.rugosa,93.34
P.rugosa,93.72
P.rugosa,93.72
P.rugosa,94.88
P.rugosa,95.07
P.rugosa,95.09
P.rugosa,95.15
P.rugosa,95.45
P.rugosa,96.3
P.rugosa,96.49
P.rugosa,96.68
P.rugosa,99.18
P.rugosa,99.84
P.rugosa,101.24
P.rugosa,101.71
P.rugosa,101.8
P.rugosa,103.01
P.rugosa,104.43
P.rugosa,104.76
P.rugosa,107.49
P.rugosa,108.61
P.rugosa,108.84
P.rugosa,109.93
P.rugosa,110.57
P.rugosa,111.17
P.rugosa,111.48
P.rugosa,112.44
P.rugosa,112.89
P.rugosa,115.07
P.rugosa,115.17
P.rugosa,115.43
P.rugosa,115.72
P.rugosa,115.9
P.rugosa,116.21
P.rugosa,117.3
P.rugosa,118.41
P.rugosa,126.29
P.rugosa,126.58
P.rugosa,128.23
P.rugosa,129.06
P.rugosa,129.32
P.rugosa,129.36
P.rugosa,130.6
P.rugosa,131.2
P.rugosa,131.2
P.rugosa,132.82
P.rugosa,133.67
P.rugosa,135.51
P.rugosa,135.64
P.rugosa,136.06
P.rugosa,137.7
P.rugosa,139.53
P.rugosa,141
P.rugosa,142.82
P.rugosa,144.21
P.rugosa,144.72
P.rugosa,145.14
P.rugosa,146.26
P.rugosa,148.9
P.rugosa,149.8
P.rugosa,150.85
P.rugosa,151.24
P.rugosa,154.64
P.rugosa,154.86
P.rugosa,154.86
P.rugosa,157.04
P.rugosa,158.1
P.rugosa,159.02
P.rugosa,160.07
P.rugosa,161.3
P.rugosa,163.64
P.rugosa,163.66
P.rugosa,166.5
P.rugosa,174.62
P.rugosa,182.51
P.rugosa,183.25
P.rugosa,190.84
P.rugosa,191.85
P.rugosa,191.91
P.rugosa,205.25
P.rugosa,205.59
P.rugosa,205.64
P.rugosa,205.83
P.rugosa,206.57
P.rugosa,207.9
P.rugosa,208.15
P.rugosa,208.59
P.rugosa,209.19
P.rugosa,210.01
P.rugosa,211.01
P.rugosa,211.51
P.rugosa,215.13
P.rugosa,227.58
P.spicata,50.51
P.spicata,50.62
P.spicata,50.76
P.spicata,50.8
P.spicata,51.29
P.spicata,51.46
P.spicata,51.55
P.spicata,52.9
P.spicata,53.25
P.spicata,53.37
P.spicata,53.59
P.spicata,53.76
P.spicata,53.87
P.spicata,54.39
P.spicata,54.54
P.spicata,54.75
P.spicata,55.74
P.spicata,55.87
P.spicata,56.26
P.spicata,56.58
P.spicata,56.58
P.spicata,56.58
P.spicata,57
P.spicata,57.07
P.spicata,57.3
P.spicata,57.3
P.spicata,57.31
P.spicata,57.34
P.spicata,57.54
P.spicata,57.93
P.spicata,58.21
P.spicata,58.25
P.spicata,59.21
P.spicata,59.72
P.spicata,60.05
P.spicata,60.12
P.spicata,60.53
P.spicata,60.54
P.spicata,60.91
P.spicata,61.46
P.spicata,61.46
P.spicata,61.9
P.spicata,62.09
P.spicata,62.2
P.spicata,62.63
P.spicata,63.36
P.spicata,63.53
P.spicata,63.9
P.spicata,64.38
P.spicata,64.77
P.spicata,64.77
P.spicata,64.87
P.spicata,64.95
P.spicata,65.09
P.spicata,65.15
P.spicata,65.19
P.spicata,65.33
P.spicata,66.2
P.spicata,66.32
P.spicata,66.33
P.spicata,66.71
P.spicata,66.84
P.spicata,66.84
P.spicata,67.15
P.spicata,67.34
P.spicata,67.34
P.spicata,68.18
P.spicata,68.18
P.spicata,68.52
P.spicata,68.52
P.spicata,68.58
P.spicata,68.82
P.spicata,69.01
P.spicata,69.05
P.spicata,69.33
P.spicata,69.48
P.spicata,69.7
P.spicata,70.05
P.spicata,70.58
P.spicata,70.58
P.spicata,71.08
P.spicata,71.78
P.spicata,72.67
P.spicata,73.28
P.spicata,73.78
P.spicata,74.08
P.spicata,74.29
P.spicata,74.63
P.spicata,74.9
P.spicata,75.29
P.spicata,75.62
P.spicata,76.34
P.spicata,76.78
P.spicata,77.23
P.spicata,77.26
P.spicata,77.4
P.spicata,77.52
P.spicata,77.99
P.spicata,78.1
P.spicata,79.55
P.spicata,80.61
P.spicata,81.22
P.spicata,81.88
P.spicata,82.83
P.spicata,83.49
P.spicata,83.89
P.spicata,84.25
P.spicata,84.25
P.spicata,84.38
P.spicata,84.81
P.spicata,85.24
P.spicata,85.43
P.spicata,85.61
P.spicata,85.61
P.spicata,85.84
P.spicata,87
P.spicata,87.54
P.spicata,87.8
P.spicata,87.8
P.spicata,87.89
P.spicata,88.16
P.spicata,88.69
P.spicata,88.98
P.spicata,89.57
P.spicata,89.87
P.spicata,89.87
P.spicata,90.13
P.spicata,91.25
P.spicata,91.25
P.spicata,92.78
P.spicata,92.78
P.spicata,93.55
P.spicata,93.83
P.spicata,93.91
P.spicata,94.72
P.spicata,94.72
P.spicata,95.15
P.spicata,95.16
P.spicata,95.16
P.spicata,95.93
P.spicata,96.79
P.spicata,97.52
P.spicata,97.89
P.spicata,97.99
P.spicata,98.26
P.spicata,99.44
P.spicata,100.55
P.spicata,100.64
P.spicata,102.79
P.spicata,102.79
P.spicata,103.39
P.spicata,103.81
P.spicata,104.09
P.spicata,104.09
P.spicata,104.17
P.spicata,104.17
P.spicata,104.59
P.spicata,104.81
P.spicata,106.38
P.spicata,107.77
P.spicata,108.52
P.spicata,109.09
P.spicata,109.62
P.spicata,109.62
P.spicata,109.8
P.spicata,110.88
P.spicata,110.95
P.spicata,111.17
P.spicata,111.17
P.spicata,111.25
P.spicata,112.21
P.spicata,112.81
P.spicata,113.65
P.spicata,113.91
P.spicata,114.25
P.spicata,115.7
P.spicata,115.96
P.spicata,116.74
P.spicata,116.84
P.spicata,117.9
P.spicata,119.44
P.spicata,119.73
P.spicata,120.47
P.spicata,120.71
P.spicata,120.75
P.spicata,121.53
P.spicata,121.76
P.spicata,122.72
P.spicata,123.24
P.spicata,123.46
P.spicata,123.81
P.spicata,124.07
P.spicata,124.17
P.spicata,124.41
P.spicata,124.94
P.spicata,125.06
P.spicata,127.38
P.spicata,127.42
P.spicata,128.31
P.spicata,128.52
P.spicata,128.92
P.spicata,129.64
P.spicata,130.18
P.spicata,130.37
P.spicata,131.2
P.spicata,132.33
P.spicata,133.06
P.spicata,133.93
P.spicata,134.99
P.spicata,135.02
P.spicata,136.19
P.spicata,136.78
P.spicata,137.15
P.spicata,139.53
P.spicata,140.05
P.spicata,140.39
P.spicata,141.58
P.spicata,141.85
P.spicata,144.11
P.spicata,144.71
P.spicata,145.41
P.spicata,148.19
P.spicata,150.17
P.spicata,150.58
P.spicata,152.15
P.spicata,155.69
P.spicata,156.29
P.spicata,156.65
P.spicata,157.4
P.spicata,157.79
P.spicata,158.12
P.spicata,158.46
P.spicata,159.02
P.spicata,160.07
P.spicata,164.2
P.spicata,169.32
P.spicata,185.47
P.spicata,188.63
P.sprucei,45.05
P.sprucei,49.06
P.sprucei,49.38
P.sprucei,52.09
P.sprucei,52.11
P.sprucei,54.15
P.sprucei,55.52
P.sprucei,56.16
P.sprucei,56.17
P.sprucei,56.27
P.sprucei,56.46
P.sprucei,57.17
P.sprucei,63.49
P.sprucei,63.64
P.sprucei,63.69
P.sprucei,63.84
P.sprucei,66.71
P.sprucei,66.82
P.sprucei,71.94
P.sprucei,74.96
P.sprucei,80.48
P.sprucei,81.7
P.sprucei,82.19
P.sprucei,84.66
P.sprucei,85.11
P.sprucei,105.29
P.sprucei,128.66
P.sprucei,128.66
P.trigonia,49.09
P.trigonia,49.13
P.trigonia,49.51
P.trigonia,49.65
P.trigonia,49.65
P.trigonia,50.2
P.trigonia,51.79
P.trigonia,52.01
P.trigonia,52.32
P.trigonia,52.37
P.trigonia,53.11
P.trigonia,53.76
P.trigonia,54.28
P.trigonia,55.29
P.trigonia,55.91
P.trigonia,56.08
P.trigonia,56.28
P.trigonia,57.14
P.trigonia,58.22
P.trigonia,60.83
P.trigonia,61.17
P.trigonia,64.52
P.trigonia,66.7
P.trigonia,71.1
P.trigonia,71.78
P.trigonia,76.03
P.trigonia,76.37
P.trigonia,76.58
P.trigonia,78.28
P.trigonia,79.31
P.trigonia,81.61
P.trigonia,81.97
P.trigonia,84.12
P.trigonia,87.14
P.trigonia,87.75
P.trigonia,99.51
P.trigonia,99.76
P.trigonia,101.65
P.trigonia,101.96
P.trigonia,102.24
P.trigonia,102.8
P.trigonia,103.32
P.trigonia,105.57
P.trigonia,106.23
P.trigonia,107.61
P.trigonia,110.2
P.trigonia,112.53
P.trigonia,113.98
P.trigonia,116.15
P.trigonia,116.45
P.trigonia,118.46
P.trigonia,122.58
P.trigonia,123.63
P.trigonia,126
P.trigonia,126.95
P.trigonia,127.17
P.trigonia,131.82
